,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,2.019232788119573,83.14725462191957,True
1,AFG,27.879573181323668,119.81276470488132,False
2,AGO,1.86149662616715,453.3457368755671,False
3,AIA,1.0,1.0,False
4,ALB,101.52536121424644,521.1789512537969,False
5,AND,113.5271474764551,404.0261032707811,False
6,ANT,1.0,1.0,False
7,ARE,25.761007380233433,731.1219297882839,False
8,ARG,161.10618296653158,848.3030147796092,True
9,ARM,45.037492669211616,117.60074512473692,False
10,ASM,1.0,1.0,False
11,ATF,1.0,1.0,False
12,ATG,38.45177314401733,80.27516124846615,True
13,AUS,191.9583959745841,757.5625798494293,False
14,AUT,864.7055373079538,1051.6783659024293,False
15,AZE,22.012944715828215,436.1675723976088,False
16,BDI,1.9114003867858131,246.98862947675713,False
17,BEL,1.0,1.0,False
18,BEN,8.085588019789807,221.20203342152985,False
19,BES,1.0,1.0,False
20,BFA,13.783559014096623,238.72662672141425,False
21,BGD,91.13217923044003,468.6031767256324,False
22,BGR,469.08111165770316,591.3378217176498,False
23,BHR,22.51204263715752,422.6953536804127,False
24,BHS,70.7020170738231,106.34320437280688,True
25,BIH,134.39477980546715,584.6438309754126,False
26,BLM,1.0,1.0,False
27,BLR,308.3516614326829,471.8203685140224,False
28,BLZ,36.169462762706935,364.16798135986534,True
29,BMU,12.75887993651009,61.16603715563512,False
30,BOL,40.830945563697895,485.1678634443034,True
31,BRA,275.0814794533073,731.3194845421997,True
32,BRB,108.87072893356324,681.3990576336706,True
33,BRN,7.808927782281674,373.0651454020443,False
34,BTN,15.719416484564398,202.50723324611647,False
35,BWA,1.0,1.0,False
36,CAF,5.75794482416631,201.60578890198596,False
37,CAN,301.9626641965025,734.9574145479445,False
38,CCK,1.0,1.0,False
39,CHE,493.68134497101624,656.2289198694318,False
40,CHL,76.43977249501428,778.9978341054477,True
41,CHN,817.5147171815836,772.5140257203489,False
42,CIV,35.59547352166324,389.93333652910337,False
43,CMR,15.706457538458912,382.4287258207453,False
44,COD,6.100117113329794,293.33219762510413,False
45,COG,4.466767955534639,320.8869885331842,False
46,COK,1.0,1.0,False
47,COL,63.80133115403606,815.4691033994213,True
48,COM,8.900551032888854,381.9059491508715,False
49,CPV,27.643197041740024,414.48238736970603,False
50,CRI,88.35706301152007,595.710063822528,True
51,CSK,1.0,1.0,False
52,CUB,10.800623229404962,316.88308827011247,True
53,CUW,1.0,1.0,True
54,CXR,1.0,1.0,False
55,CYM,11.59671913059161,42.977412349330955,True
56,CYP,118.45865596928014,296.2677944982351,False
57,CZE,771.8165518788362,1068.1419700422045,False
58,DDR,1.0,1.0,False
59,DEU,902.3232394240025,1015.9201078196254,False
60,DJI,39.77735401353516,196.20710186758026,False
61,DMA,36.84979929295715,401.4090066433841,True
62,DNK,701.8380375016495,1084.6286683304893,False
63,DOM,76.0768127159119,451.6979903145186,True
64,DZA,6.880905819550076,487.5702228814705,False
65,ECU,22.287172859133882,647.3148376959015,True
66,EGY,96.99989253437731,779.8957628178939,False
67,ERI,16.172132037980422,166.17151851873683,False
68,ESP,660.7090284077162,947.8374594018555,False
69,EST,357.9728471315808,770.6063015051126,False
70,ETH,8.006167875653093,443.5756474008931,False
71,FIN,296.5869773790535,866.736516583394,False
72,FJI,49.23889848477978,336.1144296891008,False
73,FLK,1.0,1.0,False
74,FRA,809.0553438420537,1018.4641652253441,False
75,FSM,11.090182048702037,107.90923137361774,False
76,GAB,4.198370515138814,439.1481329166546,False
77,GBR,678.8264490247424,837.6819324876171,False
78,GEO,99.67956170698267,236.2946752355771,False
79,GHA,28.167395676034715,423.95441119245464,False
80,GIB,37.85901916509705,13.720163194037173,False
81,GIN,9.153401040087422,350.05811483904046,False
82,GMB,7.265545549383788,292.36717282017526,False
83,GNB,7.4939164433207885,162.59719869327446,False
84,GNQ,3.237935170980176,53.55055904668449,False
85,GRC,411.6930026083445,786.4726990091198,False
86,GRD,25.329519516618895,369.20422729225675,True
87,GRL,6.530128155733516,291.09040703901684,False
88,GTM,99.22265141109175,757.3863858221024,True
89,GUM,1.0,1.0,False
90,GUY,20.48071920733184,454.86418555645105,True
91,HKG,503.1630912873405,806.4628536233248,False
92,HND,76.33722125976125,588.7873872852987,True
93,HRV,311.5835049910461,858.3607396366867,False
94,HTI,32.13707204647307,252.1194172058504,True
95,HUN,365.26739617626504,770.4895408208633,False
96,IDN,301.1489480431813,620.1734167357749,False
97,IND,417.3943191056755,279.334549561643,False
98,IOT,1.0,1.0,False
99,IRL,166.9913867030852,494.65432261314766,False
100,IRN,8.008880497729276,607.6209773705631,False
101,IRQ,1.299430472894227,69.9164909390209,False
102,ISL,34.90857625409105,653.0737039503981,False
103,ISR,175.5470001144521,497.8995043086744,False
104,ITA,1048.6943956579012,892.3822540795899,False
105,JAM,20.657793759338706,477.9805708713291,True
106,JOR,67.52040324606234,606.871085612628,False
107,JPN,404.0504658673132,575.6331784223925,False
108,KAZ,34.92119601643667,486.0121806729479,False
109,KEN,74.10398253338741,452.73610737241114,False
110,KGZ,23.2751290127668,367.3087018982155,False
111,KHM,37.19366909333633,212.5106996249544,False
112,KIR,4.464867613919078,224.0729755832045,False
113,KNA,11.237372080512277,188.15136652773967,True
114,KOR,314.79878466038525,355.0640879506337,False
115,KWT,3.925773967743578,420.3930823896227,False
116,LAO,40.65686587970652,172.12916241578475,False
117,LBN,245.76184413604383,554.7668492410978,False
118,LBR,5.6798181987467835,5.014509192778956,False
119,LBY,2.837976061316753,391.82847360778686,False
120,LCA,19.490906357350205,510.74895235744617,True
121,LKA,150.49917180512404,605.9327451566116,False
122,LSO,1.0,1.0,False
123,LTU,295.8418700718007,692.9509959225609,False
124,LUX,1.0,1.0,False
125,LVA,205.39335975740443,642.1801091810864,False
126,MAC,105.97665795535413,559.8000130962957,False
127,MAR,157.27072925500815,696.5030614658908,False
128,MDA,94.39993999059654,317.3439699924818,False
129,MDG,75.34732355758207,479.35492760050334,False
130,MDV,16.692433751495187,459.9202168653441,False
131,MEX,298.9029437884678,804.5404431735711,True
132,MHL,2.2124925909390747,40.79250071713707,False
133,MKD,213.7740735235759,661.0809976199351,False
134,MLI,4.508725951425515,295.7213287774492,False
135,MLT,35.84340183112434,168.67485313060473,False
136,MMR,58.662919775338494,356.50584968747006,False
137,MNE,1.0,1.0,False
138,MNG,23.407280696379498,287.70709071834386,False
139,MNP,12.163106001170679,33.507467624446484,False
140,MOZ,21.4328280239208,492.96211187083736,False
141,MRT,8.284530681459987,148.7241928408015,False
142,MSR,1.0,1.0,False
143,MUS,49.33374149928857,715.502088598121,False
144,MWI,11.975270962133566,365.1459063320104,False
145,MYS,191.93878886488878,324.5588049953748,False
146,MYT,1.0,1.0,False
