,countries,export_product_diversity,import_product_diversity,is_latinoamerica,year
107,JPN,391.4661984450608,522.793720238764,False,1999
108,KAZ,31.99588826360905,352.506518895494,False,1999
109,KEN,76.24954541526982,496.4424743538985,False,1999
110,KGZ,17.477456773049216,302.7259449495001,False,1999
111,KHM,37.992283160595065,198.11220216976315,False,1999
112,KIR,7.784669506108031,238.69906029971045,False,1999
113,KNA,17.81243444862606,494.2964519846017,True,1999
114,KOR,285.4560332712132,359.67339696885534,False,1999
115,KWT,3.66916155530055,487.29635018277855,False,1999
116,LAO,41.40983359916141,134.6895403566947,False,1999
117,LBN,183.9919069196109,507.3640390228256,False,1999
118,LBR,7.018609095765132,5.08810478481627,False,1999
119,LBY,2.50363719723132,420.3666783833445,False,1999
120,LCA,21.162348839385984,502.3330094673352,True,1999
121,LKA,177.1388515028343,560.1727127064736,False,1999
122,LSO,1.0,1.0,False,1999
123,LTU,293.9814522139017,677.6271249902024,False,1999
124,LUX,270.4109175423608,463.13512040595725,False,1999
125,LVA,152.64057733393398,574.282404257859,False,1999
126,MAC,107.88522384054248,487.05389395625184,False,1999
127,MAR,148.98916798235095,620.5922872231122,False,1999
128,MDA,122.29204598199928,261.90431907702344,False,1999
129,MDG,69.74562943944575,323.37992742842147,False,1999
130,MDV,19.59860526715216,482.9027019747492,False,1999
131,MEX,283.36102632779586,755.9022365327975,True,1999
132,MHL,3.994368616804012,3.725596216564876,False,1999
133,MKD,210.3262822872816,630.5163312617937,False,1999
134,MLI,5.536896911790021,328.6315509038857,False,1999
135,MLT,35.48129309698724,149.67675489876933,False,1999
136,MMR,60.78926702386306,422.9996996205306,False,1999
137,MNE,1.0,1.0,False,1999
138,MNG,30.2020860263366,376.6084726166085,False,1999
139,MNP,11.804315767390507,27.00792205605329,False,1999
140,MOZ,27.01976963681,389.11231578069913,False,1999
141,MRT,8.476761200302386,230.17739777907465,False,1999
142,MSR,1.0,1.0,False,1999
143,MUS,47.87149666795263,643.1526039179504,False,1999
144,MWI,13.458185923998542,408.2793644639215,False,1999
145,MYS,156.89525247933892,352.75729855780577,False,1999
146,MYT,1.0,1.0,False,1999
147,NAM,1.0,1.0,False,1999
148,NCL,7.62155253560676,509.071512732083,False,1999
149,NER,14.972900081964609,212.47137908812303,False,1999
150,NFK,1.0,1.0,False,1999
151,NGA,2.1109489605936447,618.6514038206942,False,1999
152,NIC,43.11901677549531,539.4891444644844,True,1999
153,NIU,1.0,1.0,False,1999
154,NLD,691.8638262486671,712.5613571482746,False,1999
155,NOR,56.924814751541945,813.0097852492331,False,1999
156,NPL,65.05526789002501,356.62981884044626,False,1999
157,NRU,6.008432081430162,44.02010150987658,False,1999
158,NZL,246.75318714578316,687.808301252098,False,1999
159,OMN,7.810816325561936,331.61687626204235,False,1999
160,PAK,138.74573594109637,501.21199579854033,False,1999
161,PAN,148.44712731816722,57.356727714143865,True,1999
162,PCN,1.0,1.0,False,1999
163,PER,56.92159058742283,630.2785030813867,True,1999
164,PHL,96.92150859217304,253.94600497972883,False,1999
165,PLW,7.198521365904269,130.28796324005023,False,1999
166,PNG,11.185342013338872,306.6977196240098,False,1999
167,POL,639.7808064289151,974.706492773579,False,1999
168,PRK,285.37016517521795,242.6548688124257,False,1999
169,PRT,365.25576231068425,846.7312351568055,False,1999
170,PRY,20.824904698492425,467.431621208874,True,1999
171,PSE,1.0,1.0,False,1999
172,PUS,1.0,1.0,False,1999
173,PYF,9.45503150912922,553.7068883771399,False,1999
174,QAT,4.28684517394207,294.91840151326187,False,1999
175,R20,1.0,1.0,False,1999
176,ROU,373.94273505846274,912.6201785927434,False,1999
177,RUS,82.59955423778095,893.635278705795,False,1999
178,RWA,4.9132305055206364,241.66838016301045,False,1999
179,S19,1.0,1.0,False,1999
180,SAU,4.747006499330126,638.1828979765284,False,1999
181,SCG,1.0,1.0,False,1999
182,SDN,1.0,1.0,False,1999
183,SEN,67.4287257019061,381.0146040014983,False,1999
184,SGP,141.35480240567307,277.15238999849913,False,1999
185,SHN,1.0,1.0,False,1999
186,SLB,7.802992500758344,131.86167012692826,False,1999
187,SLE,20.58451673528641,212.033899820971,False,1999
188,SLV,150.0872417143598,628.1896102059394,True,1999
189,SMR,1.0,1.0,False,1999
190,SOM,11.175718607340908,27.182129650067203,False,1999
191,SPM,1.0,1.0,False,1999
192,SRB,1.0,1.0,False,1999
193,SSD,1.0,1.0,False,1999
194,STP,20.242087334749208,75.657886295759,False,1999
195,SUN,1.0,1.0,False,1999
196,SUR,9.165753079563643,429.5872649486906,True,1999
197,SVK,351.93236911153843,674.3039981364216,False,1999
198,SVN,469.6565964350844,999.4198088319324,False,1999
199,SWE,460.3687363817646,839.3265004574058,False,1999
200,SWZ,1.0,1.0,False,1999
201,SXM,1.0,1.0,True,1999
202,SYC,7.917795872843615,231.8718365767448,False,1999
203,SYR,11.47424828370593,501.4103668418073,False,1999
204,TCA,57.28832189125954,413.73973797906336,True,1999
205,TCD,2.4694752022466395,198.5286955692478,False,1999
206,TGO,37.25276377329429,205.0077220266513,False,1999
207,THA,338.8110760232873,454.7180189982755,False,1999
208,TJK,15.173673913913532,89.3427526665966,False,1999
209,TKL,1.0,1.0,False,1999
210,TKM,9.047070317218669,469.7742628047781,False,1999
211,TLS,3.724056451438,3.5040545802330576,False,1999
212,TON,8.829645796657848,278.0605513853736,False,1999
213,TTO,28.84209891153995,357.9329903558821,True,1999
214,TUN,164.63844749582435,738.5927341096778,False,1999
215,TUR,497.8913522430533,742.8666350192988,False,1999
216,TUV,22.940822755914176,191.63001001520396,False,1999
217,TZA,60.71522391289525,514.8868353951908,False,1999
218,UGA,15.330909375665142,445.9474956800733,False,1999
219,UKR,271.5553979590477,208.76731721789605,False,1999
220,URY,150.96729990363147,709.9815061294704,True,1999
221,USA,655.7851643733153,519.4305434603203,False,1999
222,UZB,14.47272038358078,280.3800286706852,False,1999
223,VCT,20.11894399543789,185.55254046676865,True,1999
224,VEN,10.440652757030175,817.3729055600029,True,1999
225,VGB,14.524855798733888,4.75004467296261,True,1999
226,VNM,95.33163949250752,607.0438683278347,False,1999
227,VUT,9.827348057599211,23.142142601179163,False,1999
228,WLF,1.0,1.0,False,1999
229,WSM,4.099943378071765,190.0081078927866,False,1999
230,YEM,2.219477400664643,307.8580142142568,False,1999
231,ZA1,1.0,1.0,False,1999
232,ZAF,1.0,1.0,False,1999
233,ZMB,26.5289600210572,532.6100205788971,False,1999
234,ZWE,46.82661777157404,665.8605470410027,False,1999
0,ABW,1.6832949595609266,58.902782990567,True,2000
1,AFG,17.404344913409023,105.87458628094204,False,2000
2,AGO,1.6288470762514806,389.2079571456524,False,2000
3,AIA,1.0,1.0,False,2000
4,ALB,121.75969050065484,544.8621643636445,False,2000
5,AND,141.74548835253776,407.3125831527494,False,2000
6,ANT,1.0,1.0,False,2000
7,ARE,15.66481782985208,665.4948599202794,False,2000
8,ARG,141.799643501219,815.8774592129653,True,2000
9,ARM,43.11893183959239,182.5741750733229,False,2000
10,ASM,35.54082278698112,23.70969206419254,False,2000
11,ATF,1.0,1.0,False,2000
12,ATG,15.46984359336937,50.4796359644994,True,2000
13,AUS,191.6798440869674,629.6301034843437,False,2000
14,AUT,779.5710545335621,943.0396754465432,False,2000
15,AZE,6.282719649551001,370.7012990297859,False,2000
16,BDI,3.6514907418575935,250.1972680279376,False,2000
17,BEL,661.3787336961525,780.1476259095466,False,2000
18,BEN,12.199063573028065,241.57084019916695,False,2000
19,BES,1.0,1.0,False,2000
20,BFA,17.453232424822765,203.3264822412268,False,2000
21,BGD,82.41821553747131,560.0032113215249,False,2000
22,BGR,330.1050297863426,837.311330143449,False,2000
23,BHR,27.80586025650093,494.4818753271021,False,2000
24,BHS,54.54126230186878,82.8657614444522,True,2000
25,BIH,119.70030441208768,661.4741541956973,False,2000
26,BLM,1.0,1.0,False,2000
27,BLR,174.4596242858363,334.78010213794425,False,2000
28,BLZ,34.950316945490684,334.682093617006,True,2000
29,BMU,14.805789440029244,13.25758019121527,False,2000
30,BOL,41.274325962059166,620.3986920031718,True,2000
31,BRA,286.8056953747867,542.9209050166919,True,2000
32,BRB,66.26449586656638,109.58146382720096,True,2000
33,BRN,4.239771691579132,333.9286343237981,False,2000
34,BTN,14.874305326825388,86.77294581780397,False,2000
35,BWA,4.57316621367144,531.5184351575128,False,2000
36,CAF,4.983918200519801,200.4884158754076,False,2000
37,CAN,248.42059580273516,667.953986005989,False,2000
38,CCK,1.0,1.0,False,2000
39,CHE,437.6081634257287,605.2756354998627,False,2000
40,CHL,60.90638292231326,566.2588783629473,True,2000
41,CHN,769.3009353289663,585.7186693676707,False,2000
42,CIV,40.12774175235547,174.88198675001524,False,2000
43,CMR,12.364570802810128,254.23969090078413,False,2000
44,COD,5.7730726939610255,271.6912729382957,False,2000
45,COG,2.6799503243322835,419.2666418035985,False,2000
46,COK,1.0,1.0,False,2000
47,COL,53.74533072409498,882.5138163025129,True,2000
48,COM,4.702231289607652,162.51305970839397,False,2000
49,CPV,24.315782226589587,347.87125612029246,False,2000
50,CRI,64.61144512660081,568.7500014392713,True,2000
51,CSK,1.0,1.0,False,2000
52,CUB,14.834217008429755,571.0161083781868,True,2000
53,CUW,1.0,1.0,True,2000
54,CXR,1.0,1.0,False,2000
55,CYM,4.908301459858372,32.39744957270646,True,2000
56,CYP,124.22420286638908,177.9903394976112,False,2000
57,CZE,693.1480101028828,905.2089488577914,False,2000
58,DDR,1.0,1.0,False,2000
59,DEU,809.5088149385259,882.3365039145439,False,2000
60,DJI,50.02096079646615,173.8324738111657,False,2000
61,DMA,66.04771531036822,512.2112942792156,True,2000
62,DNK,587.0763179827582,938.8796696252608,False,2000
63,DOM,74.01520594016813,365.5105175620874,True,2000
64,DZA,6.276635495504898,457.0989100162428,False,2000
65,ECU,18.845161477799223,619.1994524161457,True,2000
66,EGY,88.21951822005208,648.126334552453,False,2000
67,ERI,39.82868394095761,169.17565512147257,False,2000
68,ESP,652.1450312272111,694.062949189565,False,2000
69,EST,159.71105521282502,447.7442262890559,False,2000
70,ETH,14.193064016500092,302.1415391979063,False,2000
71,FIN,221.9356453722859,614.8452008369734,False,2000
72,FJI,55.13010216698461,222.86164086241936,False,2000
73,FLK,1.0,1.0,False,2000
74,FRA,713.9368208427595,840.9253621844088,False,2000
75,FSM,7.984291533965214,145.76782302876114,False,2000
76,GAB,2.6240574577413835,429.5509386209973,False,2000
77,GBR,501.12741743833067,682.6326518329296,False,2000
78,GEO,84.9941730772835,230.1240955713083,False,2000
79,GHA,27.78222812179964,325.098004731469,False,2000
80,GIB,27.004012839351464,7.956713961386368,False,2000
81,GIN,9.040766855980287,173.63568449697314,False,2000
82,GMB,23.736278370231854,291.7902709131487,False,2000
83,GNB,3.2003009265141675,205.80908390644052,False,2000
84,GNQ,2.2875805189318767,87.78340962513917,False,2000
85,GRC,330.0397389062317,571.4424042132964,False,2000
86,GRD,20.498847279695514,405.034188967126,True,2000
87,GRL,9.710581955615188,119.11126757931562,False,2000
88,GTM,118.06334577230297,634.8260925294022,True,2000
89,GUM,5.089771573691246,11.779521895331978,False,2000
90,GUY,20.31535820322234,467.0763359626908,True,2000
91,HKG,469.36341612046925,621.2172348078253,False,2000
92,HND,64.74698675131302,417.63862748993074,True,2000
93,HRV,260.4732323104016,733.0197693091947,False,2000
94,HTI,22.79498466396353,194.7471725219122,True,2000
95,HUN,295.58834126657695,577.5332157246843,False,2000
96,IDN,281.3557410468045,564.1333130543018,False,2000
97,IND,427.5106546626663,276.90941468855294,False,2000
98,IOT,1.0,1.0,False,2000
99,IRL,115.4635119698529,402.181397058594,False,2000
100,IRN,4.878654900894285,559.1030408318176,False,2000
101,IRQ,1.0980041541456778,144.84110610372522,False,2000
102,ISL,36.45446605381989,512.7599641349508,False,2000
103,ISR,138.198570073808,379.1265407522214,False,2000
104,ITA,982.685863509998,738.9699148660854,False,2000
105,JAM,18.051103377824443,363.959967547393,True,2000
106,JOR,115.63937452189872,524.8673686024299,False,2000
107,JPN,381.9881619308515,433.3959340861593,False,2000
108,KAZ,13.79556547447137,489.35033017869387,False,2000
109,KEN,59.79507022751627,360.9641192999235,False,2000
110,KGZ,27.9412630598086,283.2298921136249,False,2000
111,KHM,60.97296030942338,201.23697130424088,False,2000
112,KIR,4.498946574730079,193.0645844021684,False,2000
113,KNA,17.00634377090123,449.8041082771616,True,2000
114,KOR,246.5156146839913,298.8301919811364,False,2000
115,KWT,3.694983432969406,592.2135132656058,False,2000
116,LAO,28.148728838467623,185.4426969124901,False,2000
117,LBN,178.96230118648333,387.989925112889,False,2000
118,LBR,9.01933206732848,6.650980211551921,False,2000
119,LBY,2.3183297604157667,292.8174005230101,False,2000
120,LCA,21.637449998183087,278.7644541104675,True,2000
121,LKA,187.8631536517062,537.9887480799224,False,2000
122,LSO,10.240613300839904,277.7522584453126,False,2000
123,LTU,234.3492826603349,447.2201565236005,False,2000
124,LUX,253.37900151724423,426.5692748635029,False,2000
125,LVA,113.14397585242553,393.1446168611478,False,2000
126,MAC,103.26675182879058,422.2448940095517,False,2000
127,MAR,152.2507334941993,477.0833676437791,False,2000
128,MDA,117.27421735626643,320.6620591918353,False,2000
129,MDG,73.67100138064002,341.62754695736976,False,2000
130,MDV,29.226335253979144,399.4707966713319,False,2000
131,MEX,234.83306535620136,673.1250444472629,True,2000
132,MHL,6.548766614115875,4.781910809506856,False,2000
133,MKD,189.65025491109776,503.86350651291656,False,2000
134,MLI,7.155814580880727,265.5975419499807,False,2000
135,MLT,32.33163208643443,106.03569743442098,False,2000
136,MMR,59.16098556069337,408.9192363227518,False,2000
137,MNE,1.0,1.0,False,2000
138,MNG,25.965048659136016,308.2137366291807,False,2000
139,MNP,25.08822423392536,26.06210208398687,False,2000
140,MOZ,30.257890188724428,416.5480662145335,False,2000
141,MRT,9.540680650670168,264.3208375111605,False,2000
142,MSR,1.0,1.0,False,2000
143,MUS,56.81133653707703,651.7221514852872,False,2000
144,MWI,12.34460594094794,407.0774036793045,False,2000
145,MYS,143.37938512766118,341.5272013846456,False,2000
146,MYT,1.0,1.0,False,2000
147,NAM,28.59749576204158,508.69138176656594,False,2000
148,NCL,5.159328656965705,447.413519599788,False,2000
149,NER,13.843543454644394,200.44867882519017,False,2000
150,NFK,1.0,1.0,False,2000
151,NGA,1.7234652327698827,526.1237611455418,False,2000
152,NIC,44.54511942852207,447.6731642343036,True,2000
153,NIU,1.0,1.0,False,2000
154,NLD,573.0042115196611,593.5329149080185,False,2000
155,NOR,30.076083686279105,688.355015045249,False,2000
156,NPL,76.30339677854911,292.71625894758984,False,2000
157,NRU,5.992654833184827,17.459284686941405,False,2000
158,NZL,235.4957127662692,650.8599165764703,False,2000
159,OMN,4.444105796539718,346.9423035819278,False,2000
160,PAK,142.22113169590176,538.6276909900964,False,2000
161,PAN,156.97644715309514,62.13342063573638,True,2000
162,PCN,1.0,1.0,False,2000
163,PER,53.525464582940586,538.5163327012452,True,2000
164,PHL,74.65209170219464,247.83523342699627,False,2000
165,PLW,5.37946601067001,111.54822326547044,False,2000
166,PNG,15.609304375664134,279.1569704497995,False,2000
167,POL,596.7053498693613,828.5598207135362,False,2000
168,PRK,221.4196750620889,265.60177722803974,False,2000
169,PRT,380.2311680447803,790.3562158723523,False,2000
170,PRY,8.871739110034085,387.7572648872746,True,2000
171,PSE,90.97382216149492,133.54459227681113,False,2000
172,PUS,1.0,1.0,False,2000
173,PYF,7.686919810234391,501.4243479366992,False,2000
174,QAT,5.990460092328072,517.8943590427155,False,2000
175,R20,1.0,1.0,False,2000
176,ROU,355.1653110868242,771.39802911889,False,2000
177,RUS,67.93976934124754,883.7123782773099,False,2000
178,RWA,5.878059051204265,242.1619096158203,False,2000
179,S19,1.0,1.0,False,2000
180,SAU,4.640533701734472,659.1567660134333,False,2000
181,SCG,1.0,1.0,False,2000
182,SDN,1.0,1.0,False,2000
183,SEN,104.33349771426556,265.2074776333828,False,2000
184,SGP,146.85813114037018,236.986192067272,False,2000
185,SHN,1.0,1.0,False,2000
186,SLB,8.2147424861104,128.67631414502975,False,2000
187,SLE,21.179508923559155,157.52855928628213,False,2000
188,SLV,124.70834323908278,526.0867935034286,True,2000
189,SMR,43.7212619994108,60.150563524337294,False,2000
190,SOM,8.980627123068142,29.735683387928,False,2000
191,SPM,1.0,1.0,False,2000
192,SRB,1.0,1.0,False,2000
193,SSD,1.0,1.0,False,2000
194,STP,22.969969176394454,215.81565525705565,False,2000
195,SUN,1.0,1.0,False,2000
196,SUR,8.174231794977445,289.85484555556883,True,2000
197,SVK,282.12867998657043,567.7823991389454,False,2000
198,SVN,473.00763757796136,895.1379082146607,False,2000
199,SWE,393.2823965321553,670.1218137569845,False,2000
200,SWZ,58.19067532967573,469.7314039649476,False,2000
201,SXM,1.0,1.0,True,2000
202,SYC,6.651409554102893,256.281617642426,False,2000
203,SYR,8.25559345496978,570.3828486650997,False,2000
204,TCA,23.81625012939149,134.24156562514796,True,2000
205,TCD,2.907737321130261,164.06982412044331,False,2000
206,TGO,31.6275208106686,209.7941177524539,False,2000
207,THA,370.45527651339233,434.7434612992776,False,2000
208,TJK,11.087899660865668,64.49817530621094,False,2000
209,TKL,1.0,1.0,False,2000
210,TKM,4.461663536873936,471.127407534224,False,2000
211,TLS,1.3645207792875251,107.15399111018291,False,2000
212,TON,14.078209022056017,174.92467138714244,False,2000
213,TTO,17.508691052433942,173.94585517362955,True,2000
214,TUN,170.85955753362512,696.8002757178655,False,2000
215,TUR,493.1071588687345,599.7714838990277,False,2000
216,TUV,27.026407308780517,88.62457515867143,False,2000
217,TZA,52.40038175609197,450.06521645412056,False,2000
218,UGA,24.73561959039876,337.4700637168383,False,2000
219,UKR,273.00102051804595,246.68493333677264,False,2000
220,URY,141.13174261333893,568.495571220763,True,2000
221,USA,678.6879020190848,444.7147693158632,False,2000
222,UZB,21.9568597566606,359.9958326906203,False,2000
223,VCT,30.74979801745475,178.6631143316198,True,2000
224,VEN,7.165676725373227,764.6699096309803,True,2000
225,VGB,23.53946516009078,3.327882572084144,True,2000
226,VNM,125.9850253498449,511.9673277049839,False,2000
227,VUT,11.342339787004429,132.51746947737524,False,2000
228,WLF,1.0,1.0,False,2000
229,WSM,3.668697802922528,66.2242965659823,False,2000
230,YEM,2.118198603311216,316.66195834492424,False,2000
231,ZA1,1.0,1.0,False,2000
232,ZAF,311.42244978073137,556.5925613441195,False,2000
233,ZMB,21.85728096072581,423.4228565485899,False,2000
234,ZWE,87.3303229500248,427.118799038474,False,2000
0,ABW,1.931024222024869,173.3245558523737,True,2001
1,AFG,34.05769714077766,118.2104316748233,False,2001
2,AGO,1.6495269747262575,204.0753965293696,False,2001
3,AIA,1.0,1.0,False,2001
4,ALB,115.30224029682212,497.3702408815368,False,2001
5,AND,134.10543371257336,403.0359116513516,False,2001
6,ANT,1.0,1.0,False,2001
7,ARE,21.51720894905795,592.9811212644156,False,2001
8,ARG,136.82807718166904,901.3093708339792,True,2001
9,ARM,58.485757395884775,190.91212981891368,False,2001
10,ASM,25.470364452965157,49.49083126538105,False,2001
11,ATF,1.0,1.0,False,2001
12,ATG,3.989396323523522,76.17778136340016,True,2001
13,AUS,184.3855631938996,649.9143617634228,False,2001
14,AUT,766.1664622507269,935.4933852667216,False,2001
15,AZE,3.573433563079251,347.14862283208686,False,2001
16,BDI,9.030196531586974,299.1541854968774,False,2001
17,BEL,631.2324713602244,745.2103943655871,False,2001
18,BEN,13.55850324978487,257.2320870776357,False,2001
19,BES,1.0,1.0,False,2001
20,BFA,29.699905455621,183.78659407462425,False,2001
21,BGD,80.62568929039455,529.4793206185745,False,2001
22,BGR,382.8294129892398,887.122285903024,False,2001
23,BHR,27.13474204920504,580.7348838249887,False,2001
24,BHS,35.54909784063816,101.75978825163963,True,2001
25,BIH,143.29056274437914,590.8368533289452,False,2001
26,BLM,1.0,1.0,False,2001
27,BLR,187.0532354644245,395.7171039102282,False,2001
28,BLZ,34.13384352298605,329.33628788103726,True,2001
29,BMU,14.214527149184914,10.7524259599151,False,2001
30,BOL,37.06891338155405,595.5327506235069,True,2001
31,BRA,266.2129962936405,548.8995712626471,True,2001
32,BRB,48.07594364350093,448.3129815635619,True,2001
33,BRN,5.704522311022572,563.5278566648624,False,2001
34,BTN,17.049624214706956,99.61085305260048,False,2001
35,BWA,3.6893234370678822,553.1694216962603,False,2001
36,CAF,7.585395370292066,192.4809378734028,False,2001
37,CAN,256.0987615992817,704.7229942156396,False,2001
38,CCK,1.0,1.0,False,2001
39,CHE,429.919446661157,587.4182268789217,False,2001
40,CHL,72.86888255035052,591.6739122669935,True,2001
41,CHN,760.2182336378921,619.6213640388701,False,2001
42,CIV,40.11136461477682,245.9012933905415,False,2001
43,CMR,13.121086769461964,276.00440046341663,False,2001
44,COD,4.9241554957346265,270.11836886234994,False,2001
45,COG,2.8089916591508017,233.46738923267932,False,2001
46,COK,1.0,1.0,False,2001
47,COL,83.18432309720143,843.9211272639043,True,2001
48,COM,3.035460809455365,161.24414653841762,False,2001
49,CPV,36.80245966975676,337.50549387291244,False,2001
50,CRI,105.406193990611,536.8058876539283,True,2001
51,CSK,1.0,1.0,False,2001
52,CUB,15.10318772721931,619.7370368458919,True,2001
53,CUW,1.0,1.0,True,2001
54,CXR,1.0,1.0,False,2001
55,CYM,4.553989520136203,22.502486051755028,True,2001
56,CYP,130.59066865247604,201.71773364931744,False,2001
57,CZE,639.4482076913798,862.6279483343516,False,2001
58,DDR,1.0,1.0,False,2001
59,DEU,772.6724242967246,880.1712007365313,False,2001
60,DJI,32.05537441025276,206.12398978023376,False,2001
61,DMA,78.75438539688896,561.0217882880862,True,2001
62,DNK,581.3042788790235,986.8250501716366,False,2001
63,DOM,92.27111256113278,486.5689883486164,True,2001
64,DZA,7.0107820649856105,490.39399679041856,False,2001
65,ECU,22.76937752596751,644.1424874052962,True,2001
66,EGY,123.389566462439,644.96890291474,False,2001
67,ERI,44.09884742784578,241.97232574645184,False,2001
68,ESP,679.9409878403036,759.0135874524899,False,2001
69,EST,229.19564680761232,470.8663573776733,False,2001
70,ETH,26.90281258397883,336.4049121576457,False,2001
71,FIN,246.55413910513693,694.1779073683655,False,2001
72,FJI,47.5385850643749,221.7497941728634,False,2001
73,FLK,1.0,1.0,False,2001
74,FRA,698.5999013382694,840.2672402043122,False,2001
75,FSM,7.940618640207617,138.6769454076834,False,2001
76,GAB,3.0153239464728387,465.3392092708557,False,2001
77,GBR,493.7085540664551,697.5818571453725,False,2001
78,GEO,61.70488061530612,265.04504909360634,False,2001
79,GHA,28.28142182076613,375.444705671844,False,2001
80,GIB,9.499077109352436,17.310432885482186,False,2001
81,GIN,9.6676301335108,291.6575364812229,False,2001
82,GMB,32.34148261250545,240.97392533705997,False,2001
83,GNB,2.9911245140530305,203.57477836133324,False,2001
84,GNQ,1.8792707021877395,92.07938345680714,False,2001
85,GRC,353.56394877988464,545.33518428846,False,2001
86,GRD,26.842342253313277,467.2678493530696,True,2001
87,GRL,10.279310948796017,109.93796816649171,False,2001
88,GTM,156.52163430614135,630.5727857467501,True,2001
89,GUM,8.40429064664045,13.340230647095966,False,2001
90,GUY,25.54337414221373,347.6697944906404,True,2001
91,HKG,433.52466720770326,604.6012358177437,False,2001
92,HND,77.31579226462678,481.51505351136205,True,2001
93,HRV,276.7392906490189,742.856763899759,False,2001
94,HTI,26.031204202094692,246.77815055726063,True,2001
95,HUN,327.65016631924914,640.1027725815843,False,2001
96,IDN,293.54167500824053,588.2466828839388,False,2001
97,IND,479.59450557368336,312.55303775459186,False,2001
98,IOT,1.0,1.0,False,2001
99,IRL,100.1186902770674,365.59528885487055,False,2001
100,IRN,6.144859200472155,547.1333609463697,False,2001
101,IRQ,1.1243543035087085,246.37342103537745,False,2001
102,ISL,37.22852383764893,407.66723006444266,False,2001
103,ISR,151.9894619024789,417.9648904402784,False,2001
104,ITA,997.1490123319012,747.1372736508858,False,2001
105,JAM,17.74175649435994,346.29502931695896,True,2001
106,JOR,173.99636156098435,514.6786585018685,False,2001
107,JPN,390.7792118068788,467.70342940530696,False,2001
108,KAZ,18.24681649955533,558.3844224179124,False,2001
109,KEN,77.59167141515147,237.70511586310397,False,2001
110,KGZ,22.00337277912128,293.1191944992692,False,2001
111,KHM,65.71036438152939,241.7703268747726,False,2001
112,KIR,3.810204474584751,145.1481184525405,False,2001
113,KNA,17.879930239800643,411.3104877004032,True,2001
114,KOR,288.51800044208545,346.77730740859533,False,2001
115,KWT,4.163666969586749,562.2150357677607,False,2001
116,LAO,38.24271017103012,197.50504672613783,False,2001
117,LBN,221.4335785104716,326.0679156040883,False,2001
118,LBR,8.166867516168706,5.869990168166712,False,2001
119,LBY,2.335573433548819,298.65036527949206,False,2001
120,LCA,23.268435096771057,62.858046255315735,True,2001
121,LKA,181.4830659754261,640.0187452905554,False,2001
122,LSO,29.460684312269542,289.32380502819217,False,2001
123,LTU,224.32747217354805,484.171075249692,False,2001
124,LUX,267.5672571340135,426.1711250874101,False,2001
125,LVA,120.56442808494752,510.5541169251894,False,2001
126,MAC,101.54920403355511,407.144345697767,False,2001
127,MAR,156.80243880451985,542.8448313228023,False,2001
128,MDA,117.26088416834236,405.7065170871256,False,2001
129,MDG,48.74059303764815,429.2762244051245,False,2001
130,MDV,29.045678467860647,459.04040017071526,False,2001
131,MEX,234.3636229967883,688.7323977088353,True,2001
132,MHL,4.649806576326626,3.9141362576387992,False,2001
133,MKD,197.8605986158548,582.4119983741726,False,2001
134,MLI,11.949973486542309,285.7955855692558,False,2001
135,MLT,37.919756306680775,123.98002283724423,False,2001
136,MMR,43.72504463041924,489.01165760950994,False,2001
137,MNE,1.0,1.0,False,2001
138,MNG,31.288403133426385,309.1281617139359,False,2001
139,MNP,34.57350715197036,26.4428602203951,False,2001
140,MOZ,12.015969238010875,255.5728992399532,False,2001
141,MRT,10.39264787561387,302.46454899053833,False,2001
142,MSR,1.0,1.0,False,2001
143,MUS,61.8795981151669,634.9446279225212,False,2001
144,MWI,11.272737607600058,471.04970778321183,False,2001
145,MYS,166.18294455252118,366.1711508238511,False,2001
146,MYT,1.0,1.0,False,2001
147,NAM,30.47391049708573,321.79935176205896,False,2001
148,NCL,6.415592228424172,451.6676142801435,False,2001
149,NER,21.979161979834284,175.59015388154955,False,2001
150,NFK,1.0,1.0,False,2001
151,NGA,1.9066846235198784,558.6510136336342,False,2001
152,NIC,58.568782835860965,460.6431799764455,True,2001
153,NIU,1.0,1.0,False,2001
154,NLD,609.2325008587712,637.5678070666412,False,2001
155,NOR,32.300985638890474,743.1990830953339,False,2001
156,NPL,70.88519163609031,363.253841140692,False,2001
157,NRU,10.698320363368495,148.87678131498765,False,2001
158,NZL,216.190211371516,670.1129519440628,False,2001
159,OMN,6.70561576357067,357.29541894198377,False,2001
160,PAK,148.837621314204,572.5451934916788,False,2001
161,PAN,176.32461942783502,62.71212069038956,True,2001
162,PCN,1.0,1.0,False,2001
163,PER,59.694414514029496,587.6109087871743,True,2001
164,PHL,86.92520836408966,279.7123664788091,False,2001
165,PLW,6.799950042279163,117.77896402782557,False,2001
166,PNG,17.68364188901988,332.48407531964045,False,2001
167,POL,554.9393107011081,829.5094481486544,False,2001
168,PRK,233.4144382513248,83.22490326855544,False,2001
169,PRT,365.60160639736887,778.8357942856162,False,2001
170,PRY,8.485636886712845,349.5356568685251,True,2001
171,PSE,74.54958376095631,158.0994780394384,False,2001
172,PUS,1.0,1.0,False,2001
173,PYF,10.709870893201757,493.80585230873294,False,2001
174,QAT,5.0245541779407565,449.92622548156686,False,2001
175,R20,1.0,1.0,False,2001
176,ROU,381.458918204898,783.1306650013252,False,2001
177,RUS,66.81661204867926,894.912983398482,False,2001
178,RWA,9.415578541072671,215.9288465304756,False,2001
