,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,2.4583096780618163,25.182756034069293,True
1,AFG,38.83808943962595,116.11573478733979,False
2,AGO,1.5121734973857641,328.17522058808544,False
3,AIA,1.0,1.0,False
4,ALB,95.17649264102657,415.7204365743779,False
5,AND,42.401743194093704,290.719334070015,False
6,ANT,1.0,1.0,False
7,ARE,29.438756754072656,345.22908960700016,False
8,ARG,116.02864849172616,512.8695302143174,True
9,ARM,44.85270343094166,369.1220778933523,False
10,ASM,24.670783754564724,20.804168892257014,False
11,ATF,1.0,1.0,False
12,ATG,5.229261479422315,10.254083090483771,True
13,AUS,53.103310177411245,425.43557362702643,False
14,AUT,728.1728529293048,805.3626418479449,False
15,AZE,2.2749054260296404,475.44424491256035,False
16,BDI,10.462328612258387,108.44079940166337,False
17,BEL,499.5539071956113,578.9259476836505,False
18,BEN,16.54919112195456,61.14233024643997,False
19,BES,1.0,1.0,False
20,BFA,4.494728719600099,232.13484083844125,False
21,BGD,52.34703583310897,367.0333362528278,False
22,BGR,300.8466342513104,380.0120968126345,False
23,BHR,32.154613550578425,81.04801923211342,False
24,BHS,8.622054734668756,18.876377787241033,True
25,BIH,201.29428853678326,508.57659273336276,False
26,BLM,1.0,1.0,False
27,BLR,60.43076361750273,172.04810468796026,False
28,BLZ,55.94953908583679,8.30214451682466,True
29,BMU,6.8293438563407145,18.849907373136862,False
30,BOL,13.938003152623061,489.62139216855434,True
31,BRA,122.63530268699226,488.60783169492504,True
32,BRB,88.15668898065155,19.873355243611527,True
33,BRN,2.9462812720650464,119.12505105155323,False
34,BTN,21.633387306612228,302.16420364340024,False
35,BWA,6.400958431508619,245.12209039408026,False
36,CAF,9.48501966021833,18.63254080586482,False
37,CAN,190.77943662340076,627.0903053331351,False
38,CCK,1.0,1.0,False
39,CHE,142.40207803124392,296.76214560090295,False
40,CHL,38.813489675432,396.01757330846135,True
41,CHN,632.3813884457417,244.61181173769967,False
42,CIV,23.877170781122167,164.02936129868124,False
43,CMR,23.20696345627953,364.62737243362307,False
44,COD,12.402543670936758,306.8244288260271,False
45,COG,3.9322112541406375,55.771504056713894,False
