,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,1.4043629227139218,74.28876066366998,True
1,AFG,13.292493052159042,85.40551800429533,False
2,AGO,1.6247129854530453,228.73735494314582,False
3,AIA,1.0,1.0,False
4,ALB,73.43488188938178,443.7468626947028,False
5,AND,84.27464183594579,357.8464412475145,False
6,ANT,1.0,1.0,False
7,ARE,11.784197611725943,751.2983371119122,False
8,ARG,186.0413590645245,969.9483685268219,True
9,ARM,8.130643313140746,41.592163052953715,False
10,ASM,1.0,1.0,False
11,ATF,1.0,1.0,False
12,ATG,16.87354251590928,140.2114918091938,True
13,AUS,211.14850277808029,855.5942439873194,False
14,AUT,902.9465284307462,1118.7097488501263,False
15,AZE,15.250337121641394,167.96255000317802,False
16,BDI,4.567081262397844,315.5742617826573,False
17,BEL,1.0,1.0,False
18,BEN,5.007280771241036,138.20824621842073,False
19,BES,1.0,1.0,False
20,BFA,9.00690700713323,325.8490711881397,False
21,BGD,81.99892010589801,460.361194773178,False
22,BGR,323.0459100874276,746.9791951907199,False
23,BHR,26.494316916393746,653.4337254119283,False
24,BHS,22.719821697698833,86.31566913471292,True
25,BIH,114.21937616582414,454.5863768271055,False
26,BLM,1.0,1.0,False
27,BLR,153.54738177418838,501.55267148872696,False
28,BLZ,28.285269714193156,306.63114823610766,True
29,BMU,9.021427632577693,164.9311055584805,False
30,BOL,34.190068911175764,630.2970826115305,True
31,BRA,309.1266684663734,613.9919117182441,True
32,BRB,74.46619321354359,417.31172296569247,True
33,BRN,4.4441860008469485,215.01266313282613,False
34,BTN,15.529584621014667,124.89681654118976,False
35,BWA,1.0,1.0,False
36,CAF,9.736319830507034,279.64687087574146,False
37,CAN,251.24003994121455,707.1859172142675,False
38,CCK,1.0,1.0,False
39,CHE,587.4106056505092,907.9584279341923,False
40,CHL,59.20806816607088,746.6168280970825,True
41,CHN,887.2226363883069,813.4819818710059,False
42,CIV,37.285122788151554,309.5525190628675,False
43,CMR,21.51473210297482,509.7880045569396,False
44,COD,8.772252685754871,312.3727830146049,False
45,COG,4.540258672588803,184.84049227469143,False
46,COK,1.0,1.0,False
47,COL,64.44783790661401,836.9099832683147,True
48,COM,7.034485822796067,296.32401981581336,False
49,CPV,12.652945542272214,255.78259473344033,False
50,CRI,81.65886875575457,789.7232287147752,True
51,CSK,1.0,1.0,False
52,CUB,11.589694071065184,355.2306123858928,True
53,CUW,1.0,1.0,True
54,CXR,1.0,1.0,False
55,CYM,30.36888303207073,76.53045284756635,True
56,CYP,106.60019776450369,423.64829191087773,False
57,CZE,989.9991148147436,1186.8092724567396,False
58,DDR,1.0,1.0,False
59,DEU,1046.6850085341941,1111.5007252146518,False
60,DJI,94.81221531650756,156.35716978490555,False
61,DMA,31.36940699115795,451.7211246097284,True
62,DNK,642.8566007959586,1104.1082482869906,False
63,DOM,76.2402136679497,391.7031219333543,True
64,DZA,6.716695195197099,529.5945868412704,False
65,ECU,18.50829081651555,629.4376550741541,True
66,EGY,56.47609964330352,706.6125609164123,False
67,ERI,39.81938761710614,178.36763592088826,False
68,ESP,611.4149041194154,993.0444168140293,False
69,EST,336.3665225342346,721.6292588522975,False
70,ETH,10.192038857090457,403.3561622297029,False
71,FIN,318.27267857987545,847.6705059594098,False
72,FJI,24.480884175664187,414.22289829465234,False
73,FLK,1.0,1.0,False
74,FRA,895.7853526125735,1095.3690623025598,False
75,FSM,5.528056043650717,106.34247483065246,False
76,GAB,2.9537535829806894,454.07863650566884,False
77,GBR,740.097071432619,977.5209322557066,False
78,GEO,26.94598459656124,54.67467365446311,False
79,GHA,18.944161305539684,569.0311776058215,False
80,GIB,21.956985366943123,25.35422674535761,False
81,GIN,8.801453278460313,276.201567529891,False
82,GMB,6.1474780437914855,242.55969243415876,False
83,GNB,7.446658636532169,185.66517252281412,False
84,GNQ,6.631770922722561,140.40343250442191,False
85,GRC,340.243675145832,872.3697210463406,False
86,GRD,35.1765725720827,401.15230385241216,True
87,GRL,5.423497542309876,303.83790481222104,False
88,GTM,86.04865788666449,714.9076599937567,True
89,GUM,1.0,1.0,False
90,GUY,10.670030836698704,303.68249878922705,True
91,HKG,565.3119906092119,787.473012569971,False
92,HND,61.8989454296917,566.6428428176555,True
