,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,3.168495153144688,203.13235497096855,True
1,AFG,138.17829577609027,147.48593167466177,False
2,AGO,1.6319583285261454,444.84049285372924,False
3,AIA,1.0,1.0,False
4,ALB,270.0136079842904,515.8659323371791,False
5,AND,156.56745326998737,328.59783666716436,False
6,ANT,1.0,1.0,False
7,ARE,22.746685831777857,418.0516672269441,False
8,ARG,132.98070256057636,570.0543636481598,True
9,ARM,37.16506074804852,395.4007261648814,False
10,ASM,48.96900122093853,41.50024284428339,False
11,ATF,1.0,1.0,False
12,ATG,149.94161999377042,34.64085291339662,True
13,AUS,70.69879763772586,473.4553851824583,False
14,AUT,767.5801901103088,847.4490288395795,False
15,AZE,2.5356099672657764,537.9573914623078,False
16,BDI,10.164468044591247,311.58463633573933,False
17,BEL,583.228109085666,536.6090101821728,False
18,BEN,28.063752755285286,137.83351156800296,False
19,BES,1.0,1.0,False
20,BFA,10.703201533387142,263.3597860694379,False
21,BGD,51.53187949239911,345.6232941001415,False
22,BGR,353.0400438178792,575.4776852077653,False
23,BHR,47.09029088722399,400.5647840095537,False
24,BHS,10.468341997011748,23.66822282439374,True
25,BIH,229.25724346438219,680.218783620735,False
26,BLM,1.0,1.0,False
27,BLR,62.455040258882484,197.9509639885621,False
28,BLZ,140.51611735333373,117.82788504163703,True
29,BMU,9.64638821384489,35.96453114940373,False
30,BOL,18.197516244793597,517.768459350447,True
31,BRA,172.5683228121368,522.850522911341,True
32,BRB,117.93623278284491,86.50973030512803,True
33,BRN,3.2628134878967505,389.968798743429,False
34,BTN,10.569437892143114,317.3329319864951,False
35,BWA,22.89755383969063,356.4787446098561,False
36,CAF,12.813639533082593,164.78531000301828,False
37,CAN,244.92213660396544,680.9220119604691,False
38,CCK,1.0,1.0,False
39,CHE,216.04662702201557,369.0843506347531,False
40,CHL,43.33110108878461,440.05411759771863,True
41,CHN,597.754336640366,316.5098278484869,False
42,CIV,31.104406977996405,167.730515008427,False
43,CMR,20.157312257460013,311.58890201422844,False
44,COD,12.183324324093988,396.79020190241033,False
45,COG,5.2762496667441035,120.74583110023268,False
46,COK,1.0,1.0,False
47,COL,51.763322445859274,639.8016184588312,True
48,COM,8.557830750327907,172.71447393889665,False
49,CPV,24.969116211711455,398.05179699212147,False
50,CRI,63.21107463749753,386.6060507534915,True
51,CSK,1.0,1.0,False
52,CUB,21.913648021289205,497.4863700049337,True
53,CUW,1.0,1.0,True
54,CXR,1.0,1.0,False
55,CYM,11.691950875704535,20.928577905953272,True
56,CYP,270.9028868191408,213.07950573448608,False
57,CZE,478.96026474247213,656.4585111682387,False
58,DDR,1.0,1.0,False
59,DEU,787.8030580345905,859.9588716854892,False
60,DJI,36.19712219999525,379.2252609271281,False
61,DMA,61.734512523438454,404.1650029164666,True
62,DNK,516.4390687220748,781.7996545187833,False
63,DOM,137.63494391009144,437.743141010827,True
64,DZA,6.048816666408728,489.22572804393684,False
65,ECU,16.34773876000032,447.846177090844,True
