,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,5.400251070296323,31.506132654546423,True
1,AFG,24.144896267089223,156.55129103209603,False
2,AGO,1.706942843103497,508.49387112879293,False
3,AIA,1.0,1.0,False
4,ALB,93.13212581683207,359.4912367004845,False
5,AND,93.153867388281,256.5719753527768,False
6,ANT,1.0,1.0,False
7,ARE,37.033094777107685,286.16768486492543,False
8,ARG,114.12946288932797,468.69398358428947,True
9,ARM,52.334695055565184,338.6155206258548,False
10,ASM,14.901904805344909,14.495135937420956,False
11,ATF,1.0,1.0,False
12,ATG,159.38424933054733,23.85742588653286,True
13,AUS,56.419260565724244,411.7199354138309,False
14,AUT,718.3413964154407,722.3073718913403,False
15,AZE,2.541401557901299,535.0089711477914,False
16,BDI,4.9720057203401,182.85783359479834,False
17,BEL,474.96264515779166,587.6306621339643,False
18,BEN,13.784359898481963,154.6394013142603,False
19,BES,1.0,1.0,False
20,BFA,5.0183472038142645,249.0887799548344,False
21,BGD,54.136145566162426,386.3505997499628,False
22,BGR,273.3052723098423,332.3553809343527,False
23,BHR,35.859599812574345,412.2164654381047,False
24,BHS,9.505031427262601,22.51822449835979,True
25,BIH,225.33859285885688,502.79566605655674,False
26,BLM,1.0,1.0,False
27,BLR,60.272641773626106,175.5299552697532,False
28,BLZ,36.31468785519133,91.68211282987608,True
29,BMU,12.052696352426212,21.605756730023852,False
30,BOL,13.67484716748539,494.53582741347054,True
31,BRA,133.76262068234823,499.8660945975074,True
32,BRB,147.428854512928,23.296796065757533,True
33,BRN,2.8489403915730285,183.13685670012785,False
34,BTN,13.99217809307153,325.13321820511067,False
35,BWA,6.635907521652241,134.60271334399204,False
36,CAF,12.446825442213239,62.167813776367574,False
37,CAN,181.07426505978157,629.9940338577562,False
38,CCK,1.0,1.0,False
39,CHE,97.44297446432,145.80564864700312,False
40,CHL,39.73494479501565,384.0258236394868,True
41,CHN,587.7152564680654,225.7457190201601,False
42,CIV,28.830454089901462,150.54439321112184,False
43,CMR,19.462445806850422,206.34106738334188,False
44,COD,9.422654848814835,410.47691028816763,False
45,COG,5.905889270995421,80.23734168447258,False
46,COK,1.0,1.0,False
47,COL,20.56176379251985,550.5456220580929,True
48,COM,6.033494983630379,179.9608102750631,False
49,CPV,24.704495098160923,261.32450421099287,False
50,CRI,62.86458818405375,346.01976546264257,True
51,CSK,1.0,1.0,False
52,CUB,22.733327316980585,488.4226224740992,True
53,CUW,4.0171926096504125,28.400384354527677,True
54,CXR,1.0,1.0,False
55,CYM,5.215418666670874,31.405395435501145,True
56,CYP,53.03471162743436,118.28890336600396,False
57,CZE,469.8898387037922,664.6859725951418,False
58,DDR,1.0,1.0,False
59,DEU,736.3967332244531,773.3215950796234,False
60,DJI,19.16325555428513,274.82734035910914,False
61,DMA,69.78012887310737,264.3403272772626,True
62,DNK,458.5512660604108,762.0677539453452,False
63,DOM,133.6052177336326,342.23211102724275,True
64,DZA,5.576098617374024,375.78014780380425,False
65,ECU,12.818889240988824,357.73767590957,True
66,EGY,157.75455624958406,412.8736596470966,False
67,ERI,1.6435873012392614,178.52018145684852,False
68,ESP,648.7505591072163,478.8367408675583,False
69,EST,295.6888215763337,299.7446839457129,False
70,ETH,26.73940598059421,240.65822955281064,False
71,FIN,331.6100516587635,511.0151667543668,False
72,FJI,92.72671389813411,203.8431220022936,False
73,FLK,1.0,1.0,False
74,FRA,548.4040106192342,619.7063739337332,False
75,FSM,5.285311940951351,181.22931845110648,False
76,GAB,4.186895310813678,183.04344451326597,False
77,GBR,405.9575855515182,485.81230527533495,False
78,GEO,69.32373296049181,377.1965891918004,False
79,GHA,13.307407522605173,421.57028641453303,False
80,GIB,3.6739093966681837,2.0322437651607372,False
81,GIN,8.017068872842641,191.4660589118712,False
82,GMB,18.33794813702645,174.89173550081978,False
83,GNB,2.272113900356021,104.93604611299234,False
84,GNQ,2.3894132353243576,230.11583982583142,False
85,GRC,116.78696240478311,196.93646418891842,False
86,GRD,28.655198283954366,290.7531162864706,True
87,GRL,7.388040166319679,151.93779454361206,False
88,GTM,131.09362751202684,411.80492859419365,True
89,GUM,15.358340150341856,15.909165919264257,False
