,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,28.05451236514596,225.4644275953749,True
1,AFG,44.00789074130856,222.39881014144487,False
2,AGO,2.179273698319048,313.7676706496727,False
3,AIA,1.0,1.0,False
4,ALB,126.9131542219158,469.9169394450906,False
5,AND,96.31093730039458,298.11416781297424,False
6,ANT,1.0,1.0,False
7,ARE,68.23306264498001,259.6371053994507,False
8,ARG,89.52865183905352,457.842520637501,True
9,ARM,39.31085326811268,415.120812899735,False
10,ASM,14.14540784381062,25.00416403734623,False
11,ATF,1.0,1.0,False
12,ATG,7.9523930531909315,82.6468751568307,True
13,AUS,46.53939826892494,456.78157191461673,False
14,AUT,699.0349062179064,840.4761714544305,False
15,AZE,3.0507806519001734,396.5703081264968,False
16,BDI,11.074271836363957,183.63549543542206,False
17,BEL,483.6446014135621,604.6247237474223,False
18,BEN,18.255913740812368,125.95164085194844,False
19,BES,1.0,1.0,False
20,BFA,5.619480358651974,205.26058388256448,False
21,BGD,51.45503025415953,467.77200577229854,False
22,BGR,399.1504276311659,533.213356785678,False
23,BHR,34.870593019756086,159.3443246117702,False
24,BHS,17.734916263373623,37.67229783820389,True
25,BIH,242.16217001007163,625.7714443209235,False
26,BLM,1.0,1.0,False
27,BLR,152.6516441987792,314.8856882351669,False
28,BLZ,51.43707734911699,271.6802247750384,True
29,BMU,7.652754262685867,83.06810339307131,False
30,BOL,14.245133476037555,497.7146070053467,True
31,BRA,106.04148675008008,508.7218771133498,True
32,BRB,90.60265342349051,267.64116220055206,True
33,BRN,3.6807079572876242,262.6840040443543,False
34,BTN,9.58134904292695,176.71011732008725,False
35,BWA,3.295267963385609,145.3755604091579,False
36,CAF,12.363307436652034,124.10599303509417,False
37,CAN,220.26460770435497,653.1469553195961,False
38,CCK,1.0,1.0,False
39,CHE,101.79273400419146,202.57196834840505,False
40,CHL,44.10160671279981,466.69296023554193,True
41,CHN,534.233057587341,227.127810828344,False
42,CIV,25.973363097035076,295.7076102606385,False
43,CMR,17.985878620017953,324.10120546233264,False
44,COD,8.92455482020038,242.53703422044288,False
45,COG,4.895008561020939,163.15653564498172,False
46,COK,1.0,1.0,False
47,COL,32.16819227419661,570.7262284633787,True
48,COM,4.837883539995589,229.09218960553088,False
49,CPV,19.042210971075654,417.00429826283215,False
50,CRI,82.36453734538111,501.49068063726594,True
51,CSK,1.0,1.0,False
52,CUB,23.530577390335182,244.49672520500548,True
53,CUW,12.834143632325018,64.45051800031038,True
54,CXR,1.0,1.0,False
55,CYM,2.210923294163289,7.9681144360748695,True
56,CYP,56.58277238137598,187.4270955012851,False
57,CZE,402.6935317134479,611.7495279388593,False
58,DDR,1.0,1.0,False
59,DEU,696.7682472528404,804.6523703051191,False
60,DJI,20.12708118376773,172.09004028547076,False
61,DMA,26.324983834426146,377.0871764889467,True
62,DNK,504.3993023967879,694.3546238525083,False
63,DOM,100.87632388046038,470.5264089604747,True
64,DZA,6.476840081128906,485.2715707159941,False
65,ECU,14.82505282865095,343.8481124140848,True
66,EGY,178.04600110390842,440.74123339058616,False
67,ERI,3.0770410980284226,166.1828408020462,False
68,ESP,660.875009801733,659.6973629863518,False
69,EST,350.3733290976953,571.2841588190297,False
70,ETH,51.632066180740175,287.23250399028177,False
71,FIN,308.08647559294616,549.2875797873872,False
72,FJI,87.3482062252632,277.74489257720484,False
73,FLK,1.0,1.0,False
74,FRA,563.4934621693518,771.9329644768056,False
75,FSM,3.0945197100773614,174.05793119189673,False
76,GAB,8.171290668335498,241.66636217150244,False
77,GBR,378.10687622440594,596.7257456712102,False
78,GEO,85.45268041693097,387.1336418630185,False
79,GHA,11.225259307869313,592.9996915465631,False
80,GIB,10.114275293304521,4.287354014022283,False
81,GIN,3.556335888026321,289.0684090748499,False
82,GMB,26.664384607994343,181.7871521088354,False
83,GNB,1.959380591261354,125.56170558097529,False
84,GNQ,3.2300428778938772,275.52703167157284,False
85,GRC,110.23910835918194,308.97754686664973,False
86,GRD,45.928880301543174,331.32462462710083,True
87,GRL,8.800541000560937,171.0024108306386,False
88,GTM,167.69952041525312,458.90205996511145,True
89,GUM,54.81795046288632,15.819611079839346,False
90,GUY,11.962099124285006,307.53387093784994,True
91,HKG,208.13069219713663,92.68902843092289,False
92,HND,70.70589988068976,416.6541791565015,True
93,HRV,439.45656818142584,572.8714991934373,False
94,HTI,19.02881557313098,239.10558423796815,True
95,HUN,356.3770911660146,579.0209518825149,False
96,IDN,234.81195434991508,577.7262094649566,False
97,IND,308.43877945371105,176.80850682785305,False
98,IOT,1.0,1.0,False
99,IRL,71.40476593516766,301.4585685137829,False
100,IRN,23.104050943488016,493.1101578649739,False
101,IRQ,1.3535745960178294,361.86141670795763,False
102,ISL,34.209624255534386,261.02670359759094,False
103,ISR,141.12646059735056,390.15029049482274,False
104,ITA,869.4318841771391,581.2009053566335,False
105,JAM,10.748289803253549,283.61086734765115,True
106,JOR,163.20344060263554,418.6627340511803,False
107,JPN,364.7296906557395,376.2055536225535,False
108,KAZ,10.897092036398197,717.7358260710531,False
109,KEN,98.61842049784632,389.77471677193955,False
110,KGZ,27.571987785095857,296.11709112988234,False
111,KHM,126.33118853489137,196.08098715622486,False
112,KIR,3.9675810268959437,223.53376294979364,False
113,KNA,20.59146723332181,178.17749903035153,True
114,KOR,169.00594740161256,269.3142009756171,False
115,KWT,4.2815800921388485,591.9287088270258,False
116,LAO,41.770790095125584,324.63973093054295,False
117,LBN,235.43625839455208,290.71149951464037,False
118,LBR,10.93809416382184,15.158358321227587,False
119,LBY,2.2385498064879905,196.99138650905286,False
120,LCA,46.65472338004281,13.184437150486808,True
121,LKA,164.39529176577884,386.82353934169873,False
122,LSO,26.7936378506257,351.80447300094426,False
123,LTU,388.4492627913014,526.2566317405505,False
124,LUX,315.028877857468,453.37834279015055,False
125,LVA,351.18525998758986,406.23253329252026,False
126,MAC,102.91011444802557,267.7633556302966,False
127,MAR,135.24911048707872,476.1626643822378,False
128,MDA,121.51491723314983,489.782314063938,False
129,MDG,36.4282999140781,311.22282309165826,False
130,MDV,12.226253401358239,381.55146832135523,False
131,MEX,211.10860554819655,448.70099527655896,True
132,MHL,6.775560768910846,5.495143753830263,False
133,MKD,77.26851468947339,320.58871046571585,False
134,MLI,3.864237924146632,243.44335945864748,False
135,MLT,57.46487174732515,50.43167067410305,False
136,MMR,83.7534895350821,392.3340890016949,False
137,MNE,57.38605877547452,479.0117280245876,False
138,MNG,9.474111742011045,230.6321388301317,False
139,MNP,11.070437559587113,45.03990790192783,False
140,MOZ,29.386927543443118,239.5579022235526,False
141,MRT,17.22275998003636,444.04733165149753,False
142,MSR,1.0,1.0,False
143,MUS,127.37276586213862,402.2198475510256,False
144,MWI,11.57604569803133,351.33297732400655,False
145,MYS,138.35453377645598,341.05528606076734,False
146,MYT,1.0,1.0,False
147,NAM,33.47455839017482,207.01133213364665,False
148,NCL,4.2056562901141294,197.79613151554253,False
149,NER,13.263580741719226,232.5477348310744,False
150,NFK,1.0,1.0,False
151,NGA,3.565155043263331,264.61994031873996,False
152,NIC,56.10070311224336,373.30642807388233,True
153,NIU,1.0,1.0,False
154,NLD,507.3093195220178,425.2879322631591,False
155,NOR,32.55736858277386,608.6518553390848,False
156,NPL,115.90430627631285,284.4562798644333,False
157,NRU,34.496070506829525,14.09527930298524,False
158,NZL,128.26896502333722,536.8534707394977,False
159,OMN,19.175326173913955,420.5502673571442,False
160,PAK,198.2138323378418,344.6817639125263,False
161,PAN,127.45778862015375,114.85167563907036,True
162,PCN,1.0,1.0,False
163,PER,36.337794655494285,453.60169667245816,True
164,PHL,77.55146841301594,361.1906859249773,False
165,PLW,7.144581875019573,221.78606629502795,False
166,PNG,10.622516835055164,323.56928168327624,False
167,POL,696.4485278020946,837.4688637646537,False
168,PRK,92.2163154756471,210.28405924262714,False
