,countries,export_product_diversity,import_product_diversity,is_latinoamerica
0,ABW,1.7310234706577639,14.527083746337496,True
1,AFG,52.36255201053649,171.0421929445556,False
2,AGO,1.6561420473589714,413.9862738709982,False
3,AIA,1.0,1.0,False
4,ALB,122.48774791967013,466.84343650235695,False
5,AND,116.02787715234646,345.38928592835464,False
6,ANT,1.0,1.0,False
7,ARE,32.33261878759513,469.70464980589793,False
8,ARG,129.6207224211562,613.7322298862618,True
9,ARM,52.70461787664583,307.69823789581704,False
10,ASM,17.721198794314745,40.94438470924537,False
11,ATF,1.0,1.0,False
12,ATG,14.271404766635394,29.920417313814628,True
13,AUS,116.90588118496319,501.4997096015854,False
14,AUT,733.0201296841651,864.5277992484163,False
15,AZE,4.78302452294628,497.19456243857985,False
16,BDI,16.401061226756163,153.460459994415,False
17,BEL,589.3376325242027,537.1004994346328,False
18,BEN,15.767381554002203,176.1706334054425,False
19,BES,1.0,1.0,False
20,BFA,7.383507014137418,246.1483308882698,False
21,BGD,65.50898995033221,361.9749110298103,False
22,BGR,326.2108012548616,554.4751960710241,False
23,BHR,31.591256683188195,419.2331788532529,False
24,BHS,13.46121018079619,28.864696712481226,True
25,BIH,197.21550964345056,617.1684190345633,False
26,BLM,1.0,1.0,False
27,BLR,74.2018373553098,233.76369624612207,False
28,BLZ,28.07598292081666,271.40292811344887,True
29,BMU,8.157764815978416,17.93486446376186,False
30,BOL,16.398431828159147,587.4999117423522,True
31,BRA,226.43371179610003,454.9630306248782,True
32,BRB,103.85733196091883,442.65378545136224,True
33,BRN,2.862199710857247,399.48377015153045,False
34,BTN,15.346519524499978,285.17665188610005,False
35,BWA,7.080022861693855,406.40799491520187,False
36,CAF,12.970999309594083,168.73893909425547,False
37,CAN,242.05741315149257,650.3828091813467,False
38,CCK,1.0,1.0,False
39,CHE,291.29651310610234,431.207294751078,False
40,CHL,34.74364047351412,372.7989034323964,True
41,CHN,645.8921010070467,333.4651576719279,False
42,CIV,33.65155880871265,131.1152894209404,False
43,CMR,13.987706620854237,298.2114862370266,False
44,COD,12.993620918052947,335.0892120620222,False
45,COG,5.052863089942265,79.72932103742043,False
46,COK,1.0,1.0,False
47,COL,73.33410625850583,716.8945904290539,True
48,COM,6.856837852881875,159.45516510719466,False
49,CPV,17.75684664665875,323.7423804058943,False
50,CRI,67.9682356377947,412.71031083673483,True
51,CSK,1.0,1.0,False
52,CUB,13.25926266700347,442.8137301013173,True
53,CUW,1.0,1.0,True
54,CXR,1.0,1.0,False
55,CYM,6.311943028474533,38.42364979636428,True
56,CYP,139.2646574538141,114.46924866211532,False
